State,Year,"Concealed carry permits issued to residents? (2 if permit not needed for CC, 1 if yes, 0 if no)","Concealed carry permits issued to nonresidents? (2 if permit not needed for CC, 1 if yes,.5 if yes for property owners/employed in state/may issue, 0 if no)","Concealed carry permits are shall-issue? (2 if permit not needed, 1 if yes, 0.5 if theoretically yes but broad exceptions exist or theoretically may issue but effectively more like shall issue, 0 if no)","Training or testing requirement for carry permit (1=yes/no permits, 0=no/may carry without permit)","Initial permit cost in dollars, excluding training costs (n/a if no permits issued, 0 if permits not required)","Consumer Price Index, All Items, Annual","Initial permit cost in 2006 dollars (twice the maximum cost in any other state if no permits issued, 0 if permits not required)","Initial permit term (0 if no permits issued, 25 if permits not required)","Is loaded handgun carry permitted in bars, banks, casinos, hospitals, places of worship, public demonstrations, parks, and athletic events? (1=yes, 0=no)","Open carry of loaded handgun (permitted without permit=2, permitted with permit=1, not generally permitted=0)","Carry in motor vehicles (peaceable journey) (3=no restrictions even if concealed, 2= either “plain view” or “concealed” restrictions, 1=only with concealed carry permit (unless in locked container or glove box), 0.5=permitted with CC permit/license but only if in plain view, 0=not permitted unless locked in container)","State preemption of local open carry ordinances? (1=yes, 0.5=limited/special legislation for particular localities, 0=no)","State preemption of local concealed carry ordinances? (1=yes, 0.5=limited/special legislation for particular localities, 0=no)","Open carry index (see ""Carry indices"" page for construction)",Concealed carry index (see “Carry indices” page for construction),"Assault weapons ban? (1=yes, 0.5=locally, 0=no)","Large capacity ammunition magazines ban? (1=yes, 0.5=locally, 0=no)","50 caliber rifles banned or regulated? (1=banned, 0.5=regulated, 0=no)","Local gun ban in place? (1=sale & possession, 0.5=sale only, 0=none)","Non powder guns' use or possession regulated? (1=yes, 0.5=locally, 0=no or just deals with young minors)","Stricter minimum age to purchase or possess firearms than federal standard? (1=yes, 0=no)","Waiting period on firearms purchases? (1=all firearms, 0.5=some firearms, 0=no)","One handgun per month law? (1=yes,  0=no)","Licensing or regulation of gun dealers? (1=yes, 0.5=locally or only warning to purchasers, 0=no)","Gun dealer regulation: mandatory theft reporting of all firearms (1=yes, 0=no)","Store security precautions required? (1=yes, 0=no)","Police inspections of gun stores (1=required, 0.5=permitted, 0=none)","Owners required to report lost or stolen guns? (1=yes, 0=no)","Background checks required at private sales or gun shows? (1=yes, 0.5=locally or some firearms, 0=no)","Licensing or permitting of gun owners or purchasers? (1=all guns, 0.5=handguns only, 0=no; multiplied by 0.5 if locally only)","safety training for licensees/permitees? (1=yes, 0.5=examination only, 0=no)",blicens*(blicst+1),"Registration of firearms? (1=all firearms, 0.5=some firearms, 0=no – multiplied by 0.5 if locally only)","Design safety standards for handguns (""Saturday night special"" ban)? (1=yes, 0=no)","Built-in locking devices required? (2=yes and must be stored in a locked container or with lock in place, 1=yes with sale, 0=no)","Child access prevention laws? (3=criminal liability if child may gain access, 2=criminal liability if child actually gains access, 1=criminal liability if access provided knowingly, intentionally, or recklessly/child must use gun, 0=none, multiplied by 0.5 if local only, multiplied by 0.5 if gun must be loaded and/or a handgun for liability to attach)","Authorized user requirement for new handguns, aka smartguns? (1=yes, 0=no)","Ballistic identification OR microstamping requirements? (1=yes, 0=no)","Law specifying no duty to retreat before using deadly force? (1=yes, applying everywhere, 0.75 home & vehicle, 0.5=only in home (aka castle doctrine), 0=none)","Retention of sales records? (1=kept by state, 0.5=kept by seller, 0=no requirement – multiplied by 0.5 if locally only)","State government required to purge background check records? (1=yes, .5 if must destroy records of long gun sales but not hand gun sales, 0=no)","State constitution contains individual right to keep and bear arms? (1=yes, 0=no)",Machine Guns (1 if not prohibited by state law; .5 if not prohibited but regulated at state-local level OR not prohibited in law but virtually prohibited in practice; 0 if prohibited in state law),Sound Suppressor (Silencers) (1 if not prohibited by state law; .5 if not prohibited but regulated at state-local level OR not prohibited in law but virtually prohibited in practice; 0 if prohibited in state law),SBR (Short Barreled Rifle) (1 if not prohibited by state law; .5 if not prohibited but regulated at state-local level OR not prohibited in law but virtually prohibited in practice; 0 if prohibited in state law),SBS (Short Barreled Shotgun) (1 if not prohibited by state law; .5 if not prohibited but regulated at state-local level OR not prohibited in law but virtually prohibited in practice; 0 if prohibited in state law),AOW (Any Other Class III Weapon) (1 if not prohibited by state law; .5 if not prohibited but regulated at state-local level OR not prohibited in law but virtually prohibited in practice; 0 if prohibited in state law)
Michigan,1993,1,0,0,0,25,144.5,34.87889273,3,1,2,1,1,1,9.5,2,0,0,0,0,,1,0,0,0.5,0,0,,0,0.5,0.5,0.5,0.75,0.5,0,0,,,0,0,1,,1,0.5,0,0,0,0
Minnesota,1993,1,0,0,1,0,144.5,0,1,1,1,1,1,1,1,2,0,0,0,0,,1,0.5,0,0.5,0,1,,0,0,0.5,0,0.5,0,1,0,,,0,0.5,0,,0,0.5,0,1,0.5,1
Mississippi,1993,1,0,1,0,132,144.5,184.1605536,4,0,1,3,1,1,4.95,7.2,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,0.5,1,1,1
Missouri,1993,0,0,0,1,n/a,144.5,828,0,0,2,2,0,1,4.3875,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0.5,0,0.5,0,0,0,,,0,0,0,,1,0.5,0,0.5,0.5,1
Montana,1993,1,0,1,1,55,144.5,76.73356401,4,0,2,3,1,1,9,7.2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,1,1,1,1
Nebraska,1993,0,0,0,1,n/a,144.5,828,0,0,2,2,0.5,0.5,6.58125,0,0,0,0,0,,0,0,0,0.5,0,0,,0,0.5,0.5,0,0.5,0.25,0,0,,,0,0.5,0.25,,1,1,1,1,1,1
Nevada,1993,1,0,0,0,0,144.5,0,1,0,2,2,1,1,8.775,1.8,0,0,0,0,,1,0,0,0,0,0,,0,0,0.25,0,0.25,0.25,0,0,,,0,0,0,,1,1,1,1,1,1
New Hampshire,1993,1,1,1,0,10,144.5,13.95155709,4,1,2,1,1,1,9.5,8,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
New Jersey,1993,1,1,0,1,20,144.5,27.90311419,2,0,1,1,0,0,0.45,0.9,1,1,0,0,,1,0.5,0,1,0,1,,0,1,1,0,1,0.5,0,0,,,0,0.5,1,,0,0.5,0,0,0,0
New Mexico,1993,0,0,0,1,n/a,144.5,828,0,0,2,3,0,0,4.5,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
New York,1993,1,0,0,1,20,144.5,27.90311419,3,0,1,1,0.5,0.5,0.675,1.35,0,0,0,0,,1,0,0,1,0,0,,0,1,0.5,0,0.5,0.5,0,0,,,0,0.5,1,,0,0,0,0,0,0.5
North Carolina,1993,0,0,0,1,n/a,144.5,828,0,0,2,2,0,0,4.3875,0,0,0,0,0,,0,0,0,0.5,0,0,,0,1,0.5,0,0.5,0,0,0,,,0,0,0.5,,1,0.5,0.5,0.5,0.5,0.5
North Dakota,1993,1,1,1,1,50,144.5,69.75778547,3,0,1,1,1,1,4.5,7.2,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,0.5,1,1,1
Ohio,1993,0,0,0,1,n/a,144.5,828,0,0,2,0,0,0,4.05,0,0,0,0,0,,1,0,0,0.5,0,0,,1,0,0.25,0,0.25,0,0,0,,,0,0,0.25,,1,1,1,1,1,1
Oklahoma,1993,0,0,0,1,n/a,144.5,828,0,0,0,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0,,1,1,1,1,1,1
Oregon,1993,1,0.5,1,1,65,144.5,90.68512111,4,1,2,2,0,0,4.875,4,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Pennsylvania,1993,1,1,1,0,17.5,144.5,24.41522491,5,1,2,1,0.5,1,7.125,8,0,0,0,0,,1,0.5,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0.5,1,,1,1,1,1,1,1
Rhode Island,1993,1,0.5,0,1,40,144.5,55.80622837,4,1,1,1,1,1,1,2,0,0,0,0,,1,1,0,1,0,1,,0,1,0.5,1,1,0,0,0,,,0,0.5,0.5,,1,0,0,0,0,0
South Carolina,1993,1,1,0,1,5,144.5,6.975778547,2,1,0,1,1,1,0.5,2,0,0,0,0,,1,0,1,1,0,0,,0,0,0,0,0,0,1,0,,,0,0,0,,1,1,1,1,1,1
South Dakota,1993,1,0,1,0,10,144.5,13.95155709,4,0,2,2,1,1,8.775,7.2,0,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Tennessee,1993,0,0,0,1,n/a,144.5,828,0,0,0,0,1,1,0,0,0,0,0,0,,0,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,1,0,,1,1,1,1,1,1
Texas,1993,0,0,0,1,n/a,144.5,828,0,1,0,0,0.5,0.5,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Utah,1993,1,1,0,1,59,144.5,82.31418685,2,1,2,1,1,1,9.5,2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0,,1,1,1,1,1,1
Vermont,1993,2,2,2,0,0,144.5,0,25,1,2,3,1,1,10,10,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,0,1,1,1
Virginia,1993,1,0,0,1,40,144.5,55.80622837,2,0,2,2,0.5,0.5,6.58125,1.35,0,0,0,0,,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,0.5,1,1,1,1
Washington,1993,1,1,1,0,23,144.5,32.08858131,4,0,2,1,1,1,8.55,7.2,0,0,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,0,0.5,0,0,1
West Virginia,1993,1,0,1,1,70,144.5,97.66089965,5,0,2,2,0,0,4.3875,3.6,0,0,0,0,,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Wisconsin,1993,0,0,0,1,n/a,144.5,828,0,0,2,0,0,0,4.05,0,0,0,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,0,0.5,1,1,1,1
Wyoming,1993,1,0,0,0,0,144.5,0,25,1,2,2,0,0,4.875,1,0,0,0,0,,0,0,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Alabama,1994,1,0,0,0,1,148.2,1.360323887,1,0,2,1,1,1,8.55,1.8,0,0,0,0,,0,0.5,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0,1,,1,1,1,0,0,1
Alaska,1994,1,0,1,1,125,148.2,170.0404858,5,0,2,1,0,0,4.275,3.6,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.25,,1,1,1,1,1,1
Arizona,1994,1,1,1,1,50,148.2,68.01619433,4,1,2,2,1,1,9.75,8,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Arkansas,1994,0,0,0,1,n/a,148.2,828,0,0,0,1,1,1,0.45,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,1,1,1,1
California,1994,1,0,0,0,112,148.2,152.3562753,1,0,0,1,1,1,0.45,1.8,1,1,0,0,,1,1,0,1,1,1,,0,0,0,0.5,0,0.5,0,0,,,0,0.5,1,,0,0,0,0,0,0
Colorado,1994,1,0,0,0,100,148.2,136.0323887,5,1,2,3,0,0,5,1,0.5,0.5,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Connecticut,1994,1,,0.5,1,70,148.2,95.22267206,5,0,1,1,0,0,1.35,2.25,1,0,0,0,,1,0.5,0,1,0,1,,0,0.5,0.5,1,1,0.5,0,1,,,0,0.5,1,,1,0.5,1,1,1,1
Delaware,1994,1,,0,0,104.5,148.2,142.1538462,2,0,2,2,0.5,1,6.58125,1.8,0,0,0,0,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0.5,,1,0,0,1,0,0.5
Florida,1994,1,,1,1,144,148.2,195.8866397,3,0,0,1,1,1,0.45,7.2,0,0,0,0,,1,0.5,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Georgia,1994,1,,1,0,50,148.2,68.01619433,5,0,1,3,1,1,4.95,7.2,0,0,0,0,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Hawaii,1994,1,,0,1,n/a,148.2,828,0,0,0,0,0,0,0,0.9,1,1,0,0,,1,1,0,1,0,0,,0,1,1,0,1,1,1,0,,,0,0.5,0,,1,0,0,0,0,0
Idaho,1994,1,0,1,1,35,148.2,47.61133603,4,0,2,2,1,1,8.775,7.2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0,,1,1,1,1,1,1
Illinois,1994,0,0,0,1,n/a,148.2,828,0,0,0,0,0,0,0,0,0.5,0.5,0,1,,1,1,0,0.5,0,0,,0,0,1,0,1,0.25,1,0,,,0,0,0.5,,1,0,0,0,0,1
Indiana,1994,1,0.5,1,0,25,148.2,34.00809717,4,0,1,1,1,1,4.5,7.2,0,0,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,1,,1,1,1,1,0,1
Iowa,1994,1,0.5,0,1,10,148.2,13.60323887,1,0,1,1,1,1,0.9,1.8,0,0,0,0,,1,0,0,0,0,0,,0,1,0.5,0,0.5,0,0,0,,,0,0.5,0,,0,0,0,0,0,0
Kansas,1994,0,0,0,1,n/a,148.2,828,0,0,2,2,0,0,4.3875,0,0,0,0,0,,0,0,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.25,,0,0,0,1,0,1
Kentucky,1994,0,0,0,1,n/a,148.2,828,0,1,2,2,1,1,9.75,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Louisiana,1994,0,0,0,1,n/a,148.2,828,0,0,2,2,1,1,8.775,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,0.5,0.5,0.5,0.5
Maine,1994,1,1,1,0,35,148.2,47.61133603,4,1,2,1,1,1,9.5,8,0,0,0,0,,1,0,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0.5,,1,1,1,1,1,1
Maryland,1994,1,1,0,0,112.25,148.2,152.6963563,2,0,1,0,1,1,0.81,1.8,1,1,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0.5,1,0,,,0,0,1,,0,0.5,1,1,1,1
Massachusetts,1994,1,1,0,1,25,148.2,34.00809717,4,0,1,1,0,0,0.45,0.9,0,0,0,0,,1,0,0,1,1,1,,0,1,1,0,1,0,0,0,,,0,0.5,1,,0,0.5,0,0.5,0.5,0.5
Michigan,1994,1,0,0,0,25,148.2,34.00809717,3,1,2,1,1,1,9.5,2,0,0,0,0,,1,0,0,0.5,0,0,,0,0.5,0.5,0.5,0.75,0.5,0,0,,,0,0,1,,1,0.5,0,0,0,0
Minnesota,1994,1,0,0,1,10,148.2,13.60323887,1,1,1,1,1,1,1,2,0,0,0,0,,1,0.5,0,0.5,0,1,,0,0,0.5,0,0.5,0,1,0,,,0,0.5,0,,0,0.5,0,1,0.5,1
Mississippi,1994,1,0,1,0,132,148.2,179.562753,4,0,1,3,1,1,4.95,7.2,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,0.5,1,1,1
Missouri,1994,0,0,0,1,n/a,148.2,828,0,0,2,2,0,1,4.3875,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0.5,0,0.5,0,0,0,,,0,0,0,,1,0.5,0,0.5,0.5,1
Montana,1994,1,0,1,1,55,148.2,74.81781377,4,0,2,3,1,1,9,7.2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,1,1,1,1
Nebraska,1994,0,0,0,1,n/a,148.2,828,0,0,2,2,0.5,0.5,6.58125,0,0,0,0,0,,0,0,0,0.5,0,0,,0,0.5,0.5,0,0.5,0.25,0,0,,,0,0.5,0.25,,1,1,1,1,1,1
Nevada,1994,1,0,0,0,0,148.2,0,1,0,2,2,1,1,8.775,1.8,0,0,0,0,,1,0,0,0,0,0,,0,0,0.25,0,0.25,0.25,0,0,,,0,0,0,,1,1,1,1,1,1
New Hampshire,1994,1,1,1,0,10,148.2,13.60323887,4,1,2,1,1,1,9.5,8,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
New Jersey,1994,1,1,0,1,20,148.2,27.20647773,2,0,1,1,0,0,0.45,0.9,1,1,0,0,,1,0.5,0,1,0,1,,0,1,1,0,1,0.5,0,0,,,0,0.5,1,,0,0.5,0,0,0,0
New Mexico,1994,0,0,0,1,n/a,148.2,828,0,0,2,3,0,0,4.5,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
New York,1994,1,0,0,1,20,148.2,27.20647773,3,0,1,1,0.5,0.5,0.675,1.35,1,1,0,0,,1,0,0,1,0,0,,0,1,0.5,0,0.5,0.5,0,0,,,0,0.5,1,,0,0,0,0,0,0.5
North Carolina,1994,0,0,0,1,n/a,148.2,828,0,0,2,2,0,0,4.3875,0,0,0,0,0,,0,0,0,0.5,0,0,,0,1,0.5,0,0.5,0,0,0,,,0,0.5,0.5,,1,0.5,0.5,0.5,0.5,0.5
North Dakota,1994,1,1,1,1,50,148.2,68.01619433,3,0,1,1,1,1,4.5,7.2,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,0.5,1,1,1
Ohio,1994,0,0,0,1,n/a,148.2,828,0,0,2,0,0,0,4.05,0,0,0,0,0,,1,0,0,0.5,0,0,,1,0,0.25,0,0.25,0,0,0,,,0,0,0.25,,1,1,1,1,1,1
Oklahoma,1994,0,0,0,1,n/a,148.2,828,0,0,0,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0,,1,1,1,1,1,1
Oregon,1994,1,0.5,1,1,65,148.2,88.42105263,4,1,2,2,0,0,4.875,4,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Pennsylvania,1994,1,1,1,0,17.5,148.2,23.80566802,5,1,2,1,0.5,1,7.125,8,0,0,0,0,,1,0.5,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0.5,1,,1,1,1,1,1,1
Rhode Island,1994,1,0.5,0,1,40,148.2,54.41295547,4,1,1,1,1,1,1,2,0,0,0,0,,1,1,0,1,0,1,,0,1,0.5,1,1,0,0,0,,,0,0.5,0.5,,1,0,0,0,0,0
South Carolina,1994,1,1,0,1,5,148.2,6.801619433,2,1,0,1,1,1,0.5,2,0,0,0,0,,1,0,1,1,0,0,,0,0,0,0,0,0,1,0,,,0,0,0,,1,1,1,1,1,1
South Dakota,1994,1,0,1,0,10,148.2,13.60323887,4,0,2,2,1,1,8.775,7.2,0,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Tennessee,1994,1,0,1,1,100,148.2,136.0323887,4,0,1,1,1,1,4.5,7.2,0,0,0,0,,0,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,1,0,,1,1,1,1,1,1
Texas,1994,0,0,0,1,n/a,148.2,828,0,1,0,0,0.5,0.5,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Utah,1994,1,1,0,1,59,148.2,80.25910931,2,1,2,1,1,1,9.5,2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0,,1,1,1,1,1,1
Vermont,1994,2,2,2,0,0,148.2,0,25,1,2,3,1,1,10,10,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,0,1,1,1
Virginia,1994,1,0,0,1,40,148.2,54.41295547,2,0,2,2,0.5,0.5,6.58125,1.35,0,0,0,0,,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,0.5,1,1,1,1
Washington,1994,1,1,1,0,50,148.2,68.01619433,4,0,2,1,1,1,8.55,7.2,0,0,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,1,,1,0,0.5,0,0,1
West Virginia,1994,1,0,1,1,70,148.2,95.22267206,5,0,2,2,0,0,4.3875,3.6,0,0,0,0,,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Wisconsin,1994,0,0,0,1,n/a,148.2,828,0,0,2,0,0,0,4.05,0,0,0,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,0,0.5,1,1,1,1
Wyoming,1994,1,0,1,1,74,148.2,100.6639676,5,0,2,2,0,0,4.3875,3.6,0,0,0,0,,0,0,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Alabama,1995,1,0,0,0,1,152.4,1.322834646,1,0,2,1,1,1,8.55,1.8,0,0,0,0,,0,0.5,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0,1,,1,1,1,0,0,1
Alaska,1995,1,0,1,1,125,152.4,165.3543307,5,0,2,1,0,0,4.275,3.6,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.25,,1,1,1,1,1,1
Arizona,1995,1,1,1,1,50,152.4,66.14173228,4,1,2,2,1,1,9.75,8,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Arkansas,1995,1,0,1,1,144.25,152.4,190.8188976,4,0,0,1,1,1,0.45,7.2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,1,1,1,1
California,1995,1,0,0,0,112.5,152.4,148.8188976,1,0,0,1,1,1,0.45,1.8,1,1,0,0,,1,1,0,1,1,1,,0,0,0,0.5,0,0.5,0,0,,,0,0.5,1,,0,0,0,0,0,0
Colorado,1995,1,0,0,0,100,152.4,132.2834646,5,1,2,3,0,0,5,1,0.5,0.5,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Connecticut,1995,1,,0.5,1,70,152.4,92.5984252,5,0,1,1,0,0,1.35,2.25,1,0,0,0,,1,0.5,0,1,0,1,,0,0.5,0.5,1,1,0.5,0,1,,,0,0.5,1,,1,0.5,1,1,1,1
Delaware,1995,1,,0,0,104.5,152.4,138.2362205,2,0,2,2,0.5,1,6.58125,1.8,0,0,0,0,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0.5,,1,0,0,1,0,0.5
Florida,1995,1,,1,1,110,152.4,145.511811,3,0,0,1,1,1,0.45,7.2,0,0,0,0,,1,0.5,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Georgia,1995,1,,1,0,50,152.4,66.14173228,5,0,1,3,1,1,4.95,7.2,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.5,,1,1,1,1,1,1
Hawaii,1995,1,,0,1,n/a,152.4,828,0,0,0,0,0,0,0,0.9,1,1,0,0,,1,1,0,1,0,0,,0,1,1,1,2,1,1,0,,,0,0.5,0,,1,0,0,0,0,0
Idaho,1995,1,0,1,1,35,152.4,46.2992126,4,0,2,2,1,1,8.775,7.2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0,,1,1,1,1,1,1
Illinois,1995,0,0,0,1,n/a,152.4,828,0,0,0,0,0,0,0,0,0.5,0.5,0,1,,1,1,0,0.5,0,0,,0,0,1,0,1,0.25,1,0,,,0,0,0.5,,1,0,0,0,0,1
Indiana,1995,1,0.5,1,0,25,152.4,33.07086614,4,0,1,1,1,1,4.5,7.2,0,0,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,1,,1,1,1,1,0,1
Iowa,1995,1,0.5,0,1,10,152.4,13.22834646,1,0,1,1,1,1,0.9,1.8,0,0,0,0,,1,0,0,0,0,0,,0,1,0.5,0,0.5,0,0,0,,,0,0.5,0,,0,0,0,0,0,0
Kansas,1995,0,0,0,1,n/a,152.4,828,0,0,2,2,0,0,4.3875,0,0,0,0,0,,0,0,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0,0.25,,0,0,0,1,0,1
Kentucky,1995,0,0,0,1,n/a,152.4,828,0,1,2,2,1,1,9.75,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,1,1,1
Louisiana,1995,0,0,0,1,n/a,152.4,828,0,0,2,2,1,1,8.775,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,0.5,0.5,0.5,0.5
Maine,1995,1,1,1,0,35,152.4,46.2992126,4,1,2,1,1,1,9.5,8,0,0,0,0,,1,0,0,0.5,0,0,,0,0,0,0,0,0,0,0,,,0,0.5,0.5,,1,1,1,1,1,1
Maryland,1995,1,1,0,0,112.25,152.4,148.488189,2,0,1,0,1,1,0.81,1.8,1,1,0,0,,1,0.5,0,1,0,0,,0,0,0,0,0,0.5,1,0,,,0,0,1,,0,0.5,1,1,1,1
Massachusetts,1995,1,1,0,1,25,152.4,33.07086614,4,0,1,1,0,0,0.45,0.9,0,0,0,0,,1,0,0,1,1,1,,0,1,1,0,1,0,0,0,,,0,0.5,1,,0,0.5,0,0.5,0.5,0.5
Michigan,1995,1,0,0,0,25,152.4,33.07086614,3,1,2,1,1,1,9.5,2,0,0,0,0,,1,0,0,0.5,0,0,,0,0.5,0.5,0.5,0.75,0.5,0,0,,,0,0,1,,1,0.5,0,0,0,0
Minnesota,1995,1,0,0,1,10,152.4,13.22834646,1,1,1,1,1,1,1,2,0,0,0,0,,1,0.5,0,0.5,0,1,,0,0,0.5,0,0.5,0,1,0,,,0,0.5,0,,0,0.5,0,1,0.5,1
Mississippi,1995,1,0,1,0,132,152.4,174.6141732,4,0,1,3,1,1,4.95,7.2,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,0.5,1,1,1
Missouri,1995,0,0,0,1,n/a,152.4,828,0,0,2,2,0,1,4.3875,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0.5,0,0.5,0,0,0,,,0,0,0,,1,0.5,0,0.5,0.5,1
Montana,1995,1,0,1,1,55,152.4,72.75590551,4,0,2,3,1,1,9,7.2,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0.5,1,1,1,1
Nebraska,1995,0,0,0,1,n/a,152.4,828,0,0,2,2,0.5,0.5,6.58125,0,0,0,0,0,,0,0,0,0.5,0,0,,0,0.5,0.5,0,0.5,0.25,0,0,,,0,0.5,0.25,,1,1,1,1,1,1
